EventN,TriggerN,TimestampBegin,TimestampEnd
879,879,5487850775,5487850800
880,880,5494100775,5494100800
881,881,5500350775,5500350800
882,882,5506600775,5506600800
883,883,5512850775,5512850800
884,884,5519100775,5519100800
885,885,5525350775,5525350800
886,886,5531600775,5531600800
887,887,5537850775,5537850800
888,888,5544100775,5544100800
889,889,5550350775,5550350800
890,890,5556600775,5556600800
891,891,5562850775,5562850800
892,892,5569100775,5569100800
893,893,5575350775,5575350800
894,894,5581600775,5581600800
895,895,5587850775,5587850800
896,896,5594100775,5594100800
897,897,5600350775,5600350800
898,898,5606600775,5606600800
899,899,5612850775,5612850800
900,900,5619100775,5619100800
901,901,5625350775,5625350800
902,902,5631600775,5631600800
903,903,5637850775,5637850800
904,904,5644100775,5644100800
905,905,5650350775,5650350800
906,906,5656600775,5656600800
907,907,5662850775,5662850800
908,908,5669100775,5669100800
909,909,5675350775,5675350800
910,910,5681600775,5681600800
911,911,5687850775,5687850800
912,912,5694100775,5694100800
913,913,5700350775,5700350800
914,914,5706600775,5706600800
915,915,5712850775,5712850800
916,916,5719100775,5719100800
917,917,5725350775,5725350800
918,918,5731600775,5731600800
919,919,5737850775,5737850800
920,920,5744100775,5744100800
921,921,5750350775,5750350800
922,922,5756600775,5756600800
923,923,5762850775,5762850800
924,924,5769100775,5769100800
925,925,5775350775,5775350800
926,926,5781600775,5781600800
927,927,5787850775,5787850800
928,928,5794100775,5794100800
929,929,5800350775,5800350800
930,930,5806600775,5806600800
931,931,5812850775,5812850800
932,932,5819100775,5819100800
933,933,5825350775,5825350800
934,934,5831600775,5831600800
935,935,5837850775,5837850800
936,936,5844100775,5844100800
937,937,5850350775,5850350800
938,938,5856600775,5856600800
939,939,5862850775,5862850800
940,940,5869100775,5869100800
941,941,5875350775,5875350800
942,942,5881600775,5881600800
943,943,5887850775,5887850800
944,944,5894100775,5894100800
945,945,5900350775,5900350800
946,946,5906600775,5906600800
947,947,5912850775,5912850800
948,948,5919100775,5919100800
949,949,5925350775,5925350800
950,950,5931600775,5931600800
951,951,5937850775,5937850800
952,952,5944100775,5944100800
953,953,5950350775,5950350800
954,954,5956600775,5956600800
955,955,5962850775,5962850800
956,956,5969100775,5969100800
957,957,5975350775,5975350800
958,958,5981600775,5981600800
959,959,5987850775,5987850800
960,960,5994100775,5994100800
961,961,6000350775,6000350800
962,962,6006600775,6006600800
963,963,6012850775,6012850800
964,964,6019100775,6019100800
965,965,6025350775,6025350800
966,966,6031600775,6031600800
967,967,6037850775,6037850800
968,968,6044100775,6044100800
969,969,6050350775,6050350800
970,970,6056600775,6056600800
971,971,6062850775,6062850800
972,972,6069100775,6069100800
973,973,6075350775,6075350800
974,974,6081600775,6081600800
975,975,6087850775,6087850800
976,976,6094100775,6094100800
977,977,6100350775,6100350800
978,978,6106600775,6106600800
979,979,6112850775,6112850800
980,980,6119100775,6119100800
981,981,6125350775,6125350800
982,982,6131600775,6131600800
983,983,6137850775,6137850800
984,984,6144100775,6144100800
985,985,6150350775,6150350800
986,986,6156600775,6156600800
987,987,6162850775,6162850800
988,988,6169100775,6169100800
989,989,6175350775,6175350800
990,990,6181600775,6181600800
991,991,6187850775,6187850800
992,992,6194100775,6194100800
993,993,6200350775,6200350800
994,994,6206600775,6206600800
995,995,6212850775,6212850800
996,996,6219100775,6219100800
997,997,6225350775,6225350800
998,998,6231600775,6231600800
999,999,6237850775,6237850800
1000,1000,6244100775,6244100800
1001,1001,6250350775,6250350800
1002,1002,6256600775,6256600800
1003,1003,6262850775,6262850800
1004,1004,6269100775,6269100800
1005,1005,6275350775,6275350800
1006,1006,6281600775,6281600800
1007,1007,6287850775,6287850800
1008,1008,6294100775,6294100800
1009,1009,6300350775,6300350800
1010,1010,6306600775,6306600800
1011,1011,6312850775,6312850800
1012,1012,6319100775,6319100800
1013,1013,6325350775,6325350800
1014,1014,6331600775,6331600800
1015,1015,6337850775,6337850800
1016,1016,6344100775,6344100800
1017,1017,6350350775,6350350800
1018,1018,6356600775,6356600800
1019,1019,6362850775,6362850800
1020,1020,6369100775,6369100800
1021,1021,6375350775,6375350800
1022,1022,6381600775,6381600800
1023,1023,6387850775,6387850800
1024,1024,6394100775,6394100800
1025,1025,6400350775,6400350800
1026,1026,6406600775,6406600800
1027,1027,6412850775,6412850800
1028,1028,6419100775,6419100800
1029,1029,6425350775,6425350800
1030,1030,6431600775,6431600800
1031,1031,6437850775,6437850800
1032,1032,6444100775,6444100800
1033,1033,6450350775,6450350800
1034,1034,6456600775,6456600800
1035,1035,6462850775,6462850800
1036,1036,6469100775,6469100800
1037,1037,6475350775,6475350800
1038,1038,6481600775,6481600800
1039,1039,6487850775,6487850800
1040,1040,6494100775,6494100800
1041,1041,6500350775,6500350800
1042,1042,6506600775,6506600800
1043,1043,6512850775,6512850800
1044,1044,6519100775,6519100800
1045,1045,6525350775,6525350800
1046,1046,6531600775,6531600800
1047,1047,6537850775,6537850800
1048,1048,6544100775,6544100800
1049,1049,6550350775,6550350800
1050,1050,6556600775,6556600800
1051,1051,6562850775,6562850800
1052,1052,6569100775,6569100800
1053,1053,6575350775,6575350800
1054,1054,6581600775,6581600800
1055,1055,6587850775,6587850800
1056,1056,6594100775,6594100800
1057,1057,6600350775,6600350800
1058,1058,6606600775,6606600800
1059,1059,6612850775,6612850800
1060,1060,6619100775,6619100800
1061,1061,6625350775,6625350800
1062,1062,6631600775,6631600800
1063,1063,6637850775,6637850800
1064,1064,6644100775,6644100800
1065,1065,6650350775,6650350800
1066,1066,6656600775,6656600800
1067,1067,6662850775,6662850800
1068,1068,6669100775,6669100800
1069,1069,6675350775,6675350800
1070,1070,6681600775,6681600800
1071,1071,6687850775,6687850800
1072,1072,6694100775,6694100800
1073,1073,6700350775,6700350800
1074,1074,6706600775,6706600800
1075,1075,6712850775,6712850800
1076,1076,6719100775,6719100800
1077,1077,6725350775,6725350800
1078,1078,6731600775,6731600800
1079,1079,6737850775,6737850800
1080,1080,6744100775,6744100800
1081,1081,6750350775,6750350800
1082,1082,6756600775,6756600800
1083,1083,6762850775,6762850800
1084,1084,6769100775,6769100800
1085,1085,6775350775,6775350800
1086,1086,6781600775,6781600800
1087,1087,6787850775,6787850800
1088,1088,6794100775,6794100800
1089,1089,6800350775,6800350800
1090,1090,6806600775,6806600800
1091,1091,6812850775,6812850800
1092,1092,6819100775,6819100800
1093,1093,6825350775,6825350800
1094,1094,6831600775,6831600800
1095,1095,6837850775,6837850800
1096,1096,6844100775,6844100800
1097,1097,6850350775,6850350800
1098,1098,6856600775,6856600800
1099,1099,6862850775,6862850800
1100,1100,6869100775,6869100800
1101,1101,6875350775,6875350800
1102,1102,6881600775,6881600800
1103,1103,6887850775,6887850800
1104,1104,6894100775,6894100800
1105,1105,6900350775,6900350800
1106,1106,6906600775,6906600800
1107,1107,6912850775,6912850800
1108,1108,6919100775,6919100800
1109,1109,6925350775,6925350800
1110,1110,6931600775,6931600800
1111,1111,6937850775,6937850800
1112,1112,6944100775,6944100800
1113,1113,6950350775,6950350800
1114,1114,6956600775,6956600800
1115,1115,6962850775,6962850800
1116,1116,6969100775,6969100800
1117,1117,6975350775,6975350800
1118,1118,6981600775,6981600800
1119,1119,6987850775,6987850800
1120,1120,6994100775,6994100800
1121,1121,7000350775,7000350800
1122,1122,7006600775,7006600800
1123,1123,7012850775,7012850800
1124,1124,7019100775,7019100800
1125,1125,7025350775,7025350800
1126,1126,7031600775,7031600800
1127,1127,7037850775,7037850800
1128,1128,7044100775,7044100800
1129,1129,7050350775,7050350800
1130,1130,7056600775,7056600800
1131,1131,7062850775,7062850800
1132,1132,7069100775,7069100800
1133,1133,7075350775,7075350800
1134,1134,7081600775,7081600800
1135,1135,7087850775,7087850800
1136,1136,7094100775,7094100800
1137,1137,7100350775,7100350800
1138,1138,7106600775,7106600800
1139,1139,7112850775,7112850800
1140,1140,7119100775,7119100800
1141,1141,7125350775,7125350800
1142,1142,7131600775,7131600800
1143,1143,7137850775,7137850800
1144,1144,7144100775,7144100800
1145,1145,7150350775,7150350800
1146,1146,7156600775,7156600800
1147,1147,7162850775,7162850800
1148,1148,7169100775,7169100800
1149,1149,7175350775,7175350800
1150,1150,7181600775,7181600800
1151,1151,7187850775,7187850800
1152,1152,7194100775,7194100800
1153,1153,7200350775,7200350800
1154,1154,7206600775,7206600800
1155,1155,7212850775,7212850800
1156,1156,7219100775,7219100800
1157,1157,7225350775,7225350800
1158,1158,7231600775,7231600800
1159,1159,7237850775,7237850800
1160,1160,7244100775,7244100800
1161,1161,7250350775,7250350800
1162,1162,7256600775,7256600800
1163,1163,7262850775,7262850800
1164,1164,7269100775,7269100800
1165,1165,7275350775,7275350800
1166,1166,7281600775,7281600800
1167,1167,7287850775,7287850800
1168,1168,7294100775,7294100800
1169,1169,7300350775,7300350800
1170,1170,7306600775,7306600800
1171,1171,7312850775,7312850800
1172,1172,7319100775,7319100800
1173,1173,7325350775,7325350800
1174,1174,7331600775,7331600800
1175,1175,7337850775,7337850800
1176,1176,7344100775,7344100800
1177,1177,7350350775,7350350800
1178,1178,7356600775,7356600800
1179,1179,7362850775,7362850800
1180,1180,7369100775,7369100800
1181,1181,7375350775,7375350800
1182,1182,7381600775,7381600800
1183,1183,7387850775,7387850800
1184,1184,7394100775,7394100800
1185,1185,7400350775,7400350800
1186,1186,7406600775,7406600800
1187,1187,7412850775,7412850800
1188,1188,7419100775,7419100800
1189,1189,7425350775,7425350800
1190,1190,7431600775,7431600800
1191,1191,7437850775,7437850800
1192,1192,7444100775,7444100800
1193,1193,7450350775,7450350800
1194,1194,7456600775,7456600800
1195,1195,7462850775,7462850800
1196,1196,7469100775,7469100800
1197,1197,7475350775,7475350800
1198,1198,7481600775,7481600800
1199,1199,7487850775,7487850800
1200,1200,7494100775,7494100800
1201,1201,7500350775,7500350800
1202,1202,7506600775,7506600800
1203,1203,7512850775,7512850800
1204,1204,7519100775,7519100800
1205,1205,7525350775,7525350800
1206,1206,7531600775,7531600800
1207,1207,7537850775,7537850800
1208,1208,7544100775,7544100800
1209,1209,7550350775,7550350800
1210,1210,7556600775,7556600800
1211,1211,7562850775,7562850800
1212,1212,7569100775,7569100800
1213,1213,7575350775,7575350800
1214,1214,7581600775,7581600800
1215,1215,7587850775,7587850800
1216,1216,7594100775,7594100800
1217,1217,7600350775,7600350800
1218,1218,7606600775,7606600800
1219,1219,7612850775,7612850800
1220,1220,7619100775,7619100800
1221,1221,7625350775,7625350800
1222,1222,7631600775,7631600800
1223,1223,7637850775,7637850800
1224,1224,7644100775,7644100800
1225,1225,7650350775,7650350800
1226,1226,7656600775,7656600800
1227,1227,7662850775,7662850800
1228,1228,7669100775,7669100800
1229,1229,7675350775,7675350800
1230,1230,7681600775,7681600800
1231,1231,7687850775,7687850800
1232,1232,7694100775,7694100800
1233,1233,7700350775,7700350800
1234,1234,7706600775,7706600800
1235,1235,7712850775,7712850800
1236,1236,7719100775,7719100800
1237,1237,7725350775,7725350800
1238,1238,7731600775,7731600800
1239,1239,7737850775,7737850800
1240,1240,7744100775,7744100800
1241,1241,7750350775,7750350800
1242,1242,7756600775,7756600800
1243,1243,7762850775,7762850800
1244,1244,7769100775,7769100800
1245,1245,7775350775,7775350800
1246,1246,7781600775,7781600800
1247,1247,7787850775,7787850800
1248,1248,7794100775,7794100800
1249,1249,7800350775,7800350800
1250,1250,7806600775,7806600800
1251,1251,7812850775,7812850800
1252,1252,7819100775,7819100800
1253,1253,7825350775,7825350800
1254,1254,7831600775,7831600800
1255,1255,7837850775,7837850800
1256,1256,7844100775,7844100800
1257,1257,7850350775,7850350800
1258,1258,7856600775,7856600800
1259,1259,7862850775,7862850800
1260,1260,7869100775,7869100800
1261,1261,7875350775,7875350800
1262,1262,7881600775,7881600800
1263,1263,7887850775,7887850800
1264,1264,7894100775,7894100800
1265,1265,7900350775,7900350800
1266,1266,7906600775,7906600800
1267,1267,7912850775,7912850800
1268,1268,7919100775,7919100800
1269,1269,7925350775,7925350800
1270,1270,7931600775,7931600800
1271,1271,7937850775,7937850800
1272,1272,7944100775,7944100800
1273,1273,7950350775,7950350800
1274,1274,7956600775,7956600800
1275,1275,7962850775,7962850800
1276,1276,7969100775,7969100800
1277,1277,7975350775,7975350800
1278,1278,7981600775,7981600800
1279,1279,7987850775,7987850800
1280,1280,7994100775,7994100800
1281,1281,8000350775,8000350800
1282,1282,8006600775,8006600800
1283,1283,8012850775,8012850800
1284,1284,8019100775,8019100800
1285,1285,8025350775,8025350800
1286,1286,8031600775,8031600800
1287,1287,8037850775,8037850800
1288,1288,8044100775,8044100800
1289,1289,8050350775,8050350800
1290,1290,8056600775,8056600800
1291,1291,8062850775,8062850800
1292,1292,8069100775,8069100800
1293,1293,8075350775,8075350800
1294,1294,8081600775,8081600800
1295,1295,8087850775,8087850800
1296,1296,8094100775,8094100800
1297,1297,8100350775,8100350800
1298,1298,8106600775,8106600800
1299,1299,8112850775,8112850800
1300,1300,8119100775,8119100800
1301,1301,8125350775,8125350800
1302,1302,8131600775,8131600800
1303,1303,8137850775,8137850800
1304,1304,8144100775,8144100800
1305,1305,8150350775,8150350800
1306,1306,8156600775,8156600800
1307,1307,8162850775,8162850800
1308,1308,8169100775,8169100800
1309,1309,8175350775,8175350800
1310,1310,8181600775,8181600800
1311,1311,8187850775,8187850800
1312,1312,8194100775,8194100800
1313,1313,8200350775,8200350800
1314,1314,8206600775,8206600800
1315,1315,8212850775,8212850800
1316,1316,8219100775,8219100800
1317,1317,8225350775,8225350800
1318,1318,8231600775,8231600800
1319,1319,8237850775,8237850800
1320,1320,8244100775,8244100800
1321,1321,8250350775,8250350800
1322,1322,8256600775,8256600800
1323,1323,8262850775,8262850800
1324,1324,8269100775,8269100800
1325,1325,8275350775,8275350800
1326,1326,8281600775,8281600800
1327,1327,8287850775,8287850800
1328,1328,8294100775,8294100800
1329,1329,8300350775,8300350800
1330,1330,8306600775,8306600800
1331,1331,8312850775,8312850800
1332,1332,8319100775,8319100800
1333,1333,8325350775,8325350800
1334,1334,8331600775,8331600800
1335,1335,8337850775,8337850800
1336,1336,8344100775,8344100800
1337,1337,8350350775,8350350800
1338,1338,8356600775,8356600800
1339,1339,8362850775,8362850800
1340,1340,8369100775,8369100800
1341,1341,8375350775,8375350800
1342,1342,8381600775,8381600800
1343,1343,8387850775,8387850800
1344,1344,8394100775,8394100800
1345,1345,8400350775,8400350800
1346,1346,8406600775,8406600800
1347,1347,8412850775,8412850800
1348,1348,8419100775,8419100800
1349,1349,8425350775,8425350800
1350,1350,8431600775,8431600800
1351,1351,8437850775,8437850800
1352,1352,8444100775,8444100800
1353,1353,8450350775,8450350800
1354,1354,8456600775,8456600800
1355,1355,8462850775,8462850800
1356,1356,8469100775,8469100800
1357,1357,8475350775,8475350800
1358,1358,8481600775,8481600800
1359,1359,8487850775,8487850800
1360,1360,8494100775,8494100800
1361,1361,8500350775,8500350800
1362,1362,8506600775,8506600800
1363,1363,8512850775,8512850800
1364,1364,8519100775,8519100800
1365,1365,8525350775,8525350800
1366,1366,8531600775,8531600800
1367,1367,8537850775,8537850800
1368,1368,8544100775,8544100800
1369,1369,8550350775,8550350800
1370,1370,8556600775,8556600800
1371,1371,8562850775,8562850800
1372,1372,8569100775,8569100800
1373,1373,8575350775,8575350800
1374,1374,8581600775,8581600800
1375,1375,8587850775,8587850800
1376,1376,8594100775,8594100800
1377,1377,8600350775,8600350800
1378,1378,8606600775,8606600800
1379,1379,8612850775,8612850800
1380,1380,8619100775,8619100800
1381,1381,8625350775,8625350800
1382,1382,8631600775,8631600800
1383,1383,8637850775,8637850800
1384,1384,8644100775,8644100800
1385,1385,8650350775,8650350800
1386,1386,8656600775,8656600800
1387,1387,8662850775,8662850800
1388,1388,8669100775,8669100800
1389,1389,8675350775,8675350800
1390,1390,8681600775,8681600800
1391,1391,8687850775,8687850800
1392,1392,8694100775,8694100800
1393,1393,8700350775,8700350800
1394,1394,8706600775,8706600800
1395,1395,8712850775,8712850800
1396,1396,8719100775,8719100800
1397,1397,8725350775,8725350800
1398,1398,8731600775,8731600800
1399,1399,8737850775,8737850800
1400,1400,8744100775,8744100800
1401,1401,8750350775,8750350800
1402,1402,8756600775,8756600800
1403,1403,8762850775,8762850800
1404,1404,8769100775,8769100800
1405,1405,8775350775,8775350800
1406,1406,8781600775,8781600800
1407,1407,8787850775,8787850800
1408,1408,8794100775,8794100800
1409,1409,8800350775,8800350800
1410,1410,8806600775,8806600800
1411,1411,8812850775,8812850800
1412,1412,8819100775,8819100800
1413,1413,8825350775,8825350800
1414,1414,8831600775,8831600800
1415,1415,8837850775,8837850800
1416,1416,8844100775,8844100800
1417,1417,8850350775,8850350800
1418,1418,8856600775,8856600800
1419,1419,8862850775,8862850800
1420,1420,8869100775,8869100800
1421,1421,8875350775,8875350800
1422,1422,8881600775,8881600800
1423,1423,8887850775,8887850800
1424,1424,8894100775,8894100800
1425,1425,8900350775,8900350800
1426,1426,8906600775,8906600800
1427,1427,8912850775,8912850800
1428,1428,8919100775,8919100800
1429,1429,8925350775,8925350800
1430,1430,8931600775,8931600800
1431,1431,8937850775,8937850800
1432,1432,8944100775,8944100800
1433,1433,8950350775,8950350800
1434,1434,8956600775,8956600800
1435,1435,8962850775,8962850800
1436,1436,8969100775,8969100800
1437,1437,8975350775,8975350800
1438,1438,8981600775,8981600800
1439,1439,8987850775,8987850800
1440,1440,8994100775,8994100800
1441,1441,9000350775,9000350800
1442,1442,9006600775,9006600800
1443,1443,9012850775,9012850800
1444,1444,9019100775,9019100800
1445,1445,9025350775,9025350800
1446,1446,9031600775,9031600800
1447,1447,9037850775,9037850800
1448,1448,9044100775,9044100800
1449,1449,9050350775,9050350800
1450,1450,9056600775,9056600800
1451,1451,9062850775,9062850800
1452,1452,9069100775,9069100800
1453,1453,9075350775,9075350800
1454,1454,9081600775,9081600800
1455,1455,9087850775,9087850800
1456,1456,9094100775,9094100800
1457,1457,9100350775,9100350800
1458,1458,9106600775,9106600800
1459,1459,9112850775,9112850800
1460,1460,9119100775,9119100800
1461,1461,9125350775,9125350800
1462,1462,9131600775,9131600800
1463,1463,9137850775,9137850800
1464,1464,9144100775,9144100800
1465,1465,9150350775,9150350800
1466,1466,9156600775,9156600800
1467,1467,9162850775,9162850800
1468,1468,9169100775,9169100800
1469,1469,9175350775,9175350800
1470,1470,9181600775,9181600800
1471,1471,9187850775,9187850800
1472,1472,9194100775,9194100800
1473,1473,9200350775,9200350800
1474,1474,9206600775,9206600800
1475,1475,9212850775,9212850800
1476,1476,9219100775,9219100800
1477,1477,9225350775,9225350800
1478,1478,9231600775,9231600800
1479,1479,9237850775,9237850800
1480,1480,9244100775,9244100800
1481,1481,9250350775,9250350800
1482,1482,9256600775,9256600800
1483,1483,9262850775,9262850800
1484,1484,9269100775,9269100800
1485,1485,9275350775,9275350800
1486,1486,9281600775,9281600800
1487,1487,9287850775,9287850800
1488,1488,9294100775,9294100800
1489,1489,9300350775,9300350800
1490,1490,9306600775,9306600800
1491,1491,9312850775,9312850800
1492,1492,9319100775,9319100800
1493,1493,9325350775,9325350800
1494,1494,9331600775,9331600800
1495,1495,9337850775,9337850800
1496,1496,9344100775,9344100800
1497,1497,9350350775,9350350800
1498,1498,9356600775,9356600800
1499,1499,9362850775,9362850800
1500,1500,9369100775,9369100800
1501,1501,9375350775,9375350800
1502,1502,9381600775,9381600800
1503,1503,9387850775,9387850800
1504,1504,9394100775,9394100800
1505,1505,9400350775,9400350800
1506,1506,9406600775,9406600800
1507,1507,9412850775,9412850800
1508,1508,9419100775,9419100800
1509,1509,9425350775,9425350800
1510,1510,9431600775,9431600800
1511,1511,9437850775,9437850800
1512,1512,9444100775,9444100800
1513,1513,9450350775,9450350800
1514,1514,9456600775,9456600800
1515,1515,9462850775,9462850800
1516,1516,9469100775,9469100800
1517,1517,9475350775,9475350800
1518,1518,9481600775,9481600800
1519,1519,9487850775,9487850800
1520,1520,9494100775,9494100800
1521,1521,9500350775,9500350800
1522,1522,9506600775,9506600800
1523,1523,9512850775,9512850800
1524,1524,9519100775,9519100800
1525,1525,9525350775,9525350800
1526,1526,9531600775,9531600800
1527,1527,9537850775,9537850800
1528,1528,9544100775,9544100800
1529,1529,9550350775,9550350800
1530,1530,9556600775,9556600800
1531,1531,9562850775,9562850800
1532,1532,9569100775,9569100800
1533,1533,9575350775,9575350800
1534,1534,9581600775,9581600800
1535,1535,9587850775,9587850800
1536,1536,9594100775,9594100800
1537,1537,9600350775,9600350800
1538,1538,9606600775,9606600800
1539,1539,9612850775,9612850800
1540,1540,9619100775,9619100800
1541,1541,9625350775,9625350800
1542,1542,9631600775,9631600800
1543,1543,9637850775,9637850800
1544,1544,9644100775,9644100800
1545,1545,9650350775,9650350800
1546,1546,9656600775,9656600800
1547,1547,9662850775,9662850800
1548,1548,9669100775,9669100800
1549,1549,9675350775,9675350800
1550,1550,9681600775,9681600800
1551,1551,9687850775,9687850800
1552,1552,9694100775,9694100800
1553,1553,9700350775,9700350800
1554,1554,9706600775,9706600800
1555,1555,9712850775,9712850800
1556,1556,9719100775,9719100800
1557,1557,9725350775,9725350800
1558,1558,9731600775,9731600800
1559,1559,9737850775,9737850800
1560,1560,9744100775,9744100800
1561,1561,9750350775,9750350800
1562,1562,9756600775,9756600800
1563,1563,9762850775,9762850800
1564,1564,9769100775,9769100800
1565,1565,9775350775,9775350800
1566,1566,9781600775,9781600800
1567,1567,9787850775,9787850800
1568,1568,9794100775,9794100800
1569,1569,9800350775,9800350800
1570,1570,9806600775,9806600800
1571,1571,9812850775,9812850800
1572,1572,9819100775,9819100800
1573,1573,9825350775,9825350800
1574,1574,9831600775,9831600800
1575,1575,9837850775,9837850800
1576,1576,9844100775,9844100800
1577,1577,9850350775,9850350800
1578,1578,9856600775,9856600800
1579,1579,9862850775,9862850800
1580,1580,9869100775,9869100800
1581,1581,9875350775,9875350800
1582,1582,9881600775,9881600800
1583,1583,9887850775,9887850800
1584,1584,9894100775,9894100800
1585,1585,9900350775,9900350800
1586,1586,9906600775,9906600800
1587,1587,9912850775,9912850800
1588,1588,9919100775,9919100800
1589,1589,9925350775,9925350800
1590,1590,9931600775,9931600800
1591,1591,9937850775,9937850800
1592,1592,9944100775,9944100800
1593,1593,9950350775,9950350800
1594,1594,9956600775,9956600800
1595,1595,9962850775,9962850800
1596,1596,9969100775,9969100800
1597,1597,9975350775,9975350800
1598,1598,9981600775,9981600800
1599,1599,9987850775,9987850800
1600,1600,9994100775,9994100800
1601,1601,10000350775,10000350800
1602,1602,10006600775,10006600800
1603,1603,10012850775,10012850800
1604,1604,10019100775,10019100800
1605,1605,10025350775,10025350800
1606,1606,10031600775,10031600800
1607,1607,10037850775,10037850800
1608,1608,10044100775,10044100800
1609,1609,10050350775,10050350800
1610,1610,10056600775,10056600800
1611,1611,10062850775,10062850800
1612,1612,10069100775,10069100800
1613,1613,10075350775,10075350800
1614,1614,10081600775,10081600800
1615,1615,10087850775,10087850800
1616,1616,10094100775,10094100800
1617,1617,10100350775,10100350800
1618,1618,10106600775,10106600800
1619,1619,10112850775,10112850800
1620,1620,10119100775,10119100800
1621,1621,10125350775,10125350800
1622,1622,10131600775,10131600800
1623,1623,10137850775,10137850800
1624,1624,10144100775,10144100800
1625,1625,10150350775,10150350800
1626,1626,10156600775,10156600800
1627,1627,10162850775,10162850800
1628,1628,10169100775,10169100800
1629,1629,10175350775,10175350800
1630,1630,10181600775,10181600800
1631,1631,10187850775,10187850800
1632,1632,10194100775,10194100800
1633,1633,10200350775,10200350800
1634,1634,10206600775,10206600800
1635,1635,10212850775,10212850800
1636,1636,10219100775,10219100800
1637,1637,10225350775,10225350800
1638,1638,10231600775,10231600800
1639,1639,10237850775,10237850800
1640,1640,10244100775,10244100800
1641,1641,10250350775,10250350800
1642,1642,10256600775,10256600800
1643,1643,10262850775,10262850800
1644,1644,10269100775,10269100800
1645,1645,10275350775,10275350800
1646,1646,10281600775,10281600800
1647,1647,10287850775,10287850800
1648,1648,10294100775,10294100800
1649,1649,10300350775,10300350800
1650,1650,10306600775,10306600800
1651,1651,10312850775,10312850800
1652,1652,10319100775,10319100800
1653,1653,10325350775,10325350800
1654,1654,10331600775,10331600800
1655,1655,10337850775,10337850800
1656,1656,10344100775,10344100800
1657,1657,10350350775,10350350800
1658,1658,10356600775,10356600800
1659,1659,10362850775,10362850800
1660,1660,10369100775,10369100800
1661,1661,10375350775,10375350800
1662,1662,10381600775,10381600800
1663,1663,10387850775,10387850800
1664,1664,10394100775,10394100800
1665,1665,10400350775,10400350800
1666,1666,10406600775,10406600800
1667,1667,10412850775,10412850800
1668,1668,10419100775,10419100800
1669,1669,10425350775,10425350800
1670,1670,10431600775,10431600800
1671,1671,10437850775,10437850800
1672,1672,10444100775,10444100800
1673,1673,10450350775,10450350800
1674,1674,10456600775,10456600800
1675,1675,10462850775,10462850800
1676,1676,10469100775,10469100800
1677,1677,10475350775,10475350800
1678,1678,10481600775,10481600800
1679,1679,10487850775,10487850800
1680,1680,10494100775,10494100800
1681,1681,10500350775,10500350800
1682,1682,10506600775,10506600800
1683,1683,10512850775,10512850800
1684,1684,10519100775,10519100800
1685,1685,10525350775,10525350800
1686,1686,10531600775,10531600800
